case,case_short,original_sim_idx,frame,trajectory_progress,p_ratio,final_p_ratio,horizontal_strain,x_compression,vertical_strain,mean_abs_x_disp,mean_abs_y_disp,mean_x_disp,mean_y_disp,rms_disp,max_node_disp,z0,z1,lambda1,lambda2,lambda3,lambda4,lambda5,lambda6,lambda7,lambda8,lambda9,lambda10,lambda11,lambda12,soft_mode_gap_6_5
high final p-ratio,high_p,56,88,0.6821705426356589,0.4080210848369796,0.40844515428566636,-0.006729965681442572,0.006729965681442572,0.0027987386928141,0.021648932248353958,0.00912486482411623,-1.5486652046092786e-05,-5.747015529777855e-05,0.027246937155723572,0.04685785248875618,-2.289125919342041,0.7963756322860718,-0.003497611566835891,-2.7553281813118825e-15,1.2002412071087366e-15,0.053713861345183064,0.05715101795818114,0.06847276663367616,0.09414159424911547,0.11786392115999489,0.12857471323904457,0.1602945758365905,0.1698861552693759,0.17614843000990885,0.01132174867549502
high final p-ratio,high_p,56,89,0.689922480620155,0.40808664961698976,0.40844515428566636,-0.006806150928473785,0.006806150928473785,0.002830908941563801,0.02189505100250244,0.00923032034188509,-1.586590769875329e-05,-5.81647182116285e-05,0.02755732461810112,0.04739060625433922,-2.3382632732391357,0.8006272912025452,-0.003544396189248589,-5.604516509651742e-16,1.0161035165658934e-14,0.05369603103417268,0.05709936320412605,0.06846990037499356,0.09408925995270657,0.11783319965070438,0.12854988050269425,0.16025909394744164,0.16985257404507742,0.17613513705888145,0.011370537170867515
high final p-ratio,high_p,56,90,0.6976744186046512,0.4080604080063436,0.40844515428566636,-0.006882996105460033,0.006882996105460033,0.0028622767578050058,0.02214127779006958,0.009333746507763863,-1.5939171134959906e-05,-5.916231748415157e-05,0.027866991236805916,0.0479201041162014,-2.387845039367676,0.8049138784408569,-0.003592062680157778,-2.4681039749398487e-15,-8.497036566359474e-17,0.053677780667180035,0.05704826929838102,0.06846678133234849,0.09403618657135382,0.11780369385376148,0.12852422984312695,0.16022336648783642,0.1698190822650587,0.17612053921984663,0.011418512033967466
high final p-ratio,high_p,56,91,0.7054263565891473,0.40808602917149395,0.40844515428566636,-0.006959841282446281,0.006959841282446281,0.002894374058144843,0.022387675940990448,0.009437822736799717,-1.585804420756176e-05,-5.966719982097857e-05,0.02817738987505436,0.04845329374074936,-2.4370806217193604,0.8091820478439331,-0.0036395395216348094,3.884986361272173e-15,4.448001816629666e-15,0.0536597639527624,0.05699675667974682,0.06846363618535427,0.0939830529975701,0.11777338735204419,0.12849953704104142,0.16018733392933732,0.1697859639024437,0.17610691537174894,0.011466879505607451
high final p-ratio,high_p,56,92,0.7131782945736435,0.4080895099635073,0.40844515428566636,-0.007035953203926935,0.007035953203926935,0.0029258148227959114,0.02263396978378296,0.009542485699057579,-1.6298765331157483e-05,-6.0090795159339905e-05,0.028487814590334892,0.04899157956242561,-2.486539602279663,0.8134583234786987,-0.003687409220157551,-7.821288876243826e-15,-3.5672504983556964e-15,0.053641477511212884,0.056944852087676814,0.06846059204335617,0.09393103438414861,0.11774331677422095,0.12847423530392799,0.16015118396517405,0.1697522995837204,0.17609296890284168,0.011515739955679352
high final p-ratio,high_p,56,93,0.7209302325581395,0.4080759459820832,0.40844515428566636,-0.007112871706463742,0.007112871706463742,0.0029579121231357486,0.022880401462316513,0.009646501392126083,-1.6239679098362103e-05,-6.115607538959011e-05,0.02879786118865013,0.04952476918697357,-2.5362958908081055,0.8177566528320312,-0.003735293921088998,4.892362519032896e-15,1.1295188517511049e-14,0.053623311355630705,0.05689307374476223,0.06845732015144461,0.09387839491622427,0.11771278789321489,0.128448623744856,0.16011584566208378,0.1697189189925014,0.1760789867779952,0.011564246406682376
high final p-ratio,high_p,56,94,0.7286821705426356,0.40813615082879917,0.40844515428566636,-0.007188910302393837,0.007188910302393837,0.0029892799393769535,0.023126356303691864,0.009751986712217331,-1.6783571481937543e-05,-6.125427898950875e-05,0.02910839579999447,0.05005364492535591,-2.5854716300964355,0.8220027089118958,-0.0037830209435684324,-5.909818124567776e-16,1.191233386032714e-15,0.053605260746263185,0.056841242318725026,0.06845459107993415,0.09382566336726864,0.11768201923218312,0.12842363347661534,0.1600800364689152,0.1696853610500542,0.17606509099388934,0.011613348761209126
high final p-ratio,high_p,56,95,0.7364341085271318,0.40812238207976687,0.40844515428566636,-0.007265095549425051,0.007265095549425051,0.003021377239716791,0.023372169584035873,0.009854928590357304,-1.6966007024166174e-05,-6.197449692990631e-05,0.029417729005217552,0.050587017089128494,-2.6354305744171143,0.8263171911239624,-0.0038312982838944716,-5.114042617271635e-15,8.691912762831012e-15,0.05358675915540544,0.05678975030831484,0.06845135285395097,0.09377309454698254,0.11765195220134006,0.1283983993816548,0.16004416183742617,0.1696515901042646,0.17605067884749928,0.011661602545636134
high final p-ratio,high_p,56,96,0.7441860465116279,0.40819878015127026,0.40844515428566636,-0.007342014051961858,0.007342014051961858,0.0030534745400566284,0.023618366569280624,0.009960341267287731,-1.689419150352478e-05,-6.309586024144664e-05,0.02972847782075405,0.05112943798303604,-2.6843948364257812,0.8305362462997437,-0.0038795208274177108,-1.4845021180269212e-15,-1.3104619049260962e-15,0.05356857765615419,0.05673790046767463,0.0684485689655375,0.09372111349914447,0.11762215692732823,0.1283737645634683,0.160008579282647,0.1696184446124879,0.17603688803546386,0.01171066849786287
high final p-ratio,high_p,56,97,0.751937984496124,0.4081187887030338,0.40844515428566636,-0.007418125973442512,0.007418125973442512,0.0030848423562978332,0.023864764720201492,0.010062850080430508,-1.6673053323756903e-05,-6.32377341389656e-05,0.030037999153137207,0.051658496260643005,-2.7343714237213135,0.834857165813446,-0.003928393986178812,-3.871418101890297e-15,2.569976091533719e-15,0.05355005099921332,0.05668580604338603,0.0684452759072987,0.09366805742406388,0.1175915637348024,0.12834831778007394,0.15997212423452986,0.1695840927694072,0.17602232052508374,0.011759469863912665
high final p-ratio,high_p,56,98,0.7596899224806202,0.40816855717879685,0.40844515428566636,-0.00749497115042876,0.00749497115042876,0.0031169396566376704,0.024110520258545876,0.010167714208364487,-1.685145434748847e-05,-6.381427374435589e-05,0.030347781255841255,0.05219168961048126,-2.7837061882019043,0.8391010761260986,-0.003976834686758413,-2.0725340294555513e-15,2.970705225146365e-15,0.05353170473944251,0.05663392897477553,0.06844229117069023,0.093616272155224,0.11756158846505113,0.12832332692401577,0.15993604045067725,0.1695509203513857,0.17600903689779776,0.011808362195914697
high final p-ratio,high_p,56,99,0.7674418604651163,0.4081406398479569,0.40844515428566636,-0.00757034981640382,0.00757034981640382,0.0031483074728788753,0.024356866255402565,0.010271617211401463,-1.7639249563217163e-05,-6.45068139419891e-05,0.030657777562737465,0.052720557898283005,-2.83358097076416,0.8433903455734253,-0.004025859834798395,-4.3425466629250514e-15,-3.892132088265842e-15,0.05351315576550793,0.05658200690595941,0.0684392264771169,0.09356360743742753,0.1175312998801257,0.12829778258837446,0.15989956915592637,0.16951692763066145,0.1759945011541958,0.011857219571157485
high final p-ratio,high_p,56,100,0.7751937984496124,0.4081621618699007,0.40844515428566636,-0.0076471949933900685,0.0076471949933900685,0.003180477721628576,0.02460247091948986,0.01037544384598732,-1.7346193999401294e-05,-6.529678648803383e-05,0.030967149883508682,0.053253933787345886,-2.883314371109009,0.8476669788360596,-0.004074775653129363,-2.341470889986158e-15,1.8517613857054508e-15,0.05349465099914095,0.056529684995286614,0.06843638984378747,0.09351134888356075,0.11750069578126898,0.1282730342984544,0.15986346661578946,0.16948295795412896,0.17598051196558492,0.011906704848500857
high final p-ratio,high_p,56,101,0.7829457364341085,0.40822149537213,0.40844515428566636,-0.007723306914870723,0.007723306914870723,0.0032133774544769096,0.024848463013768196,0.010480998083949089,-1.7517142623546533e-05,-6.621843203902245e-05,0.03127781301736832,0.05379635468125343,-2.9327495098114014,0.8519124388694763,-0.004123750260226594,-6.306895202983836e-17,1.0582961227121137e-14,0.0534762016690681,0.05647744455349141,0.06843348631913392,0.09345952260068405,0.11747070783680823,0.12824809064104334,0.15982758615671847,0.16945006475421961,0.17596667106352257,0.011956041765642508
high final p-ratio,high_p,56,102,0.7906976744186046,0.4082133542545748,0.40844515428566636,-0.00780022541740753,0.00780022541740753,0.0032447452707181144,0.02509448491036892,0.010584177449345589,-1.7663463950157166e-05,-6.662003579549491e-05,0.03158729523420334,0.0543254129588604,-2.9828391075134277,0.8562231063842773,-0.004173352316880437,-3.341394665567716e-15,5.165490350453297e-15,0.053457257129412655,0.05642556952321919,0.06843060298087437,0.09340662744123164,0.11744030535973828,0.12822265917571699,0.1597904039232688,0.16941582898953483,0.17595199857638957,0.012005033457655183
high final p-ratio,high_p,56,103,0.7984496124031008,0.4082459722929451,0.40844515428566636,-0.007876410664438744,0.007876410664438744,0.0032768425710579517,0.025341220200061798,0.010689561255276203,-1.7968937754631042e-05,-6.761852273484692e-05,0.031898148357868195,0.054858602583408356,-3.032160997390747,0.8604474067687988,-0.004222833822179856,-7.80168622537496e-15,-8.056408369877943e-16,0.05343844390988854,0.056373528522800836,0.06842765284483204,0.09335521244260436,0.11741091950823578,0.12819786149486612,0.15975533263903802,0.1693823490394203,0.17593846738538044,0.012054124322031207
high final p-ratio,high_p,56,104,0.8062015503875969,0.40822385010112144,0.40844515428566636,-0.007953255841424992,0.007953255841424992,0.0033082103872991565,0.02558738738298416,0.010792654007673264,-1.8197628378402442e-05,-6.779273098800331e-05,0.0322079062461853,0.05539689213037491,-3.0824689865112305,0.8647726774215698,-0.004272915992072724,-8.055003928900026e-15,-5.404848153742034e-15,0.05341955717772755,0.05632121035757655,0.06842459553041569,0.09330170346561081,0.1173801569762304,0.12817281614883486,0.1597179039077717,0.1693485482198654,0.17592396978873964,0.01210338517283914
high final p-ratio,high_p,56,105,0.813953488372093,0.40827214023090314,0.40844515428566636,-0.008030101018411239,0.008030101018411239,0.003340307687638994,0.025833917781710625,0.010897647589445114,-1.7999878764385357e-05,-6.88452273607254e-05,0.032518621534109116,0.05592084676027298,-3.1317033767700195,0.8689923286437988,-0.004322630983760915,-2.4370263372485947e-15,-3.6185851027899703e-16,0.053400828399545845,0.056269255818789075,0.06842186521701937,0.09325083397972055,0.11735098975814778,0.12814767130980453,0.15968168011225603,0.16931459970207055,0.1759102664576776,0.012152609398230298
high final p-ratio,high_p,56,106,0.8217054263565892,0.4082063628897742,0.40844515428566636,-0.008107019520948047,0.008107019520948047,0.003371675503880199,0.026079442352056503,0.011000358499586582,-1.8423734218231402e-05,-6.985871004872024e-05,0.03282773122191429,0.05645016208291054,-3.181994915008545,0.8732913732528687,-0.004373232253665149,-3.701469104281991e-17,7.724147648013025e-16,0.0533815873283618,0.056216283172829014,0.06841862895850721,0.0931970530345558,0.11731952796614238,0.1281223417808985,0.1596448096980799,0.16928026173565086,0.17589551903138698,0.0122023457856782
high final p-ratio,high_p,56,107,0.8294573643410853,0.40824978776731213,0.40844515428566636,-0.008183131442428701,0.008183131442428701,0.0034038457526298998,0.026325648650527,0.011105631478130817,-1.8616414308780804e-05,-6.996167940087616e-05,0.033138372004032135,0.05699232965707779,-3.231774091720581,0.8775596618652344,-0.004423466511621571,-5.701343498446631e-15,-1.590867984587115e-15,0.05336255045728192,0.056164183019433184,0.0684159598999642,0.09314538608496209,0.11729001452380867,0.12809750289830255,0.15960780164298904,0.1692458920248212,0.17588137191617786,0.012251776880531015
high final p-ratio,high_p,56,108,0.8372093023255814,0.40825777639819966,0.40844515428566636,-0.008259316689459914,0.008259316689459914,0.003435943052969737,0.02657138742506504,0.011209900490939617,-1.8911332517745905e-05,-7.082884258124977e-05,0.033447783440351486,0.05752551928162575,-3.2816338539123535,0.881824791431427,-0.004473765728448188,-5.5235834584400125e-15,-5.302871325422343e-16,0.05334342671804473,0.05611202710025275,0.06841292973166954,0.09309360666722571,0.11726012500729684,0.1280725455424847,0.159572130222287,0.1692126076186736,0.1758672991756075,0.01230090263141679
high final p-ratio,high_p,56,109,0.8449612403100775,0.4082376752353834,0.40844515428566636,-0.00833535528539001,0.00833535528539001,0.003467383817620805,0.026817956939339638,0.011313027702271938,-1.8753627955447882e-05,-7.160380482673645e-05,0.03375778719782829,0.0580638088285923,-3.331782817840576,0.8861212730407715,-0.004524614982335634,1.4596483181370402e-15,2.2353886802390143e-15,0.05332415108490718,0.05605920388597232,0.06840991797277499,0.09304126324955694,0.11722901130428914,0.12804697933441636,0.15953457859227052,0.16917813016820266,0.17585318690720672,0.012350714086802668
high final p-ratio,high_p,56,110,0.8527131782945736,0.4082905680410547,0.40844515428566636,-0.008412273787926815,0.008412273787926815,0.0035002106020592754,0.027063725516200066,0.011418499052524567,-1.9196628272766247e-05,-7.202714186860248e-05,0.03406812623143196,0.05859699845314026,-3.3813815116882324,0.8903610110282898,-0.004575068358594188,-7.017240449952358e-15,1.5217414726217823e-15,0.05330492155095913,0.056007418520879176,0.06840725624415307,0.09299012449501552,0.11720004198035887,0.12802248769486227,0.15949789122893815,0.16914423409145263,0.17583920249381774,0.012399837723273896
high final p-ratio,high_p,56,111,0.8604651162790697,0.40827451152322913,0.40844515428566636,-0.00848838570940747,0.00848838570940747,0.003530775985791984,0.027309931814670563,0.011520841158926487,-1.9497238099575043e-05,-7.241094863275066e-05,0.03437747061252594,0.05912631377577782,-3.4318127632141113,0.8946693539619446,-0.004626369094964722,-5.0554694611096956e-15,1.6173074966640982e-14,0.053285358298677026,0.055954073017098864,0.06840444061764175,0.0929377281515433,0.11716862647090333,0.1279967752199472,0.15946110417237658,0.16910977851141934,0.17582491914124468,0.01245036760054289
high final p-ratio,high_p,56,112,0.8682170542635659,0.4083145047602495,0.40844515428566636,-0.008565230886393719,0.008565230886393719,0.0035629462345416847,0.027555637061595917,0.011626359075307846,-1.9454086213954724e-05,-7.352186366915703e-05,0.03468763455748558,0.05966847762465477,-3.4816031455993652,0.8989183902740479,-0.004677554560013986,-1.0951306221957382e-14,-2.9860948802846315e-15,0.05326579309518171,0.05590178496241019,0.06840160038229504,0.09288549000765345,0.11713878480959343,0.1279718003029288,0.1594239877303387,0.1690757762734243,0.1758102944998513,0.012499815419884847
high final p-ratio,high_p,56,113,0.875968992248062,0.40826502438067347,0.40844515428566636,-0.008642149388930525,0.008642149388930525,0.0035943140507828895,0.027802079916000366,0.011729687452316284,-1.9681536286952905e-05,-7.415955769829452e-05,0.0349973700940609,0.06019779294729233,-3.5319056510925293,0.9032056331634521,-0.004729110755194791,-3.4233710707469026e-15,-5.623171525544327e-16,0.05324620381376628,0.05584889804403118,0.06839858568202428,0.0928330030492846,0.11710760160383468,0.1279469302695004,0.1593868252668592,0.16904138534530838,0.17579592663052526,0.0125496876379931
high final p-ratio,high_p,56,114,0.8837209302325582,0.4082940434291786,0.40844515428566636,-0.008718261310411179,0.008718261310411179,0.003626411351122727,0.028047842904925346,0.011834450997412205,-1.99218175112037e-05,-7.447667303495109e-05,0.0353073813021183,0.06073072552680969,-3.5817651748657227,0.9074593782424927,-0.004780445494999139,-3.8766428974655825e-15,3.244492296107359e-15,0.053226399439942,0.05579712558818465,0.06839572377591593,0.09278200473029787,0.11707876634346703,0.12792211263223,0.1593502324675081,0.16900748756987743,0.1757819283726758,0.012598598187731284
high final p-ratio,high_p,56,115,0.8914728682170543,0.4083383878991344,0.40844515428566636,-0.008794446557442393,0.008794446557442393,0.0036593110839710603,0.02829461358487606,0.011939519084990025,-1.974921178771183e-05,-7.558929792139679e-05,0.03561842814087868,0.06126391515135765,-3.6317148208618164,0.9117072224617004,-0.004832118459649781,-8.268247739836994e-15,2.3640363715091153e-15,0.05320652330927962,0.05574416545025291,0.06839289105844638,0.09272974858383118,0.11704786280774317,0.12789709057814536,0.15931310578458388,0.16897329666349037,0.17576783517743994,0.012648725608193474
high final p-ratio,high_p,56,116,0.8992248062015504,0.4083245153200356,0.40844515428566636,-0.008871291734428641,0.008871291734428641,0.003690605951802402,0.028540607541799545,0.012042905203998089,-2.0215702534187585e-05,-7.586134597659111e-05,0.03592798486351967,0.06179322674870491,-3.6824536323547363,0.9160339832305908,-0.004884081009959501,-3.1524868232500673e-15,-9.92967446196707e-16,0.05318659056627464,0.05569192558695937,0.06839037853053978,0.092678197538947,0.11701802171984549,0.12787224026708863,0.159275235227865,0.1689388596386108,0.17575371688713343,0.012698452943580407
high final p-ratio,high_p,56,117,0.9069767441860465,0.4083707688610356,0.40844515428566636,-0.008948136911414889,0.008948136911414889,0.003722849148961966,0.028787003830075264,0.01214902475476265,-2.0699575543403625e-05,-7.677575194975361e-05,0.03623903542757034,0.06232616305351257,-3.732174873352051,0.9202544093132019,-0.004936198772519492,1.0381479334708711e-15,7.340115158932848e-15,0.0531664543744795,0.05563926423441123,0.06838749996110692,0.09262645264942465,0.11698789603925742,0.12784717404939008,0.15923863038929398,0.1689046560846458,0.17573912413415785,0.012748235726695693
high final p-ratio,high_p,56,118,0.9147286821705426,0.4083164541880138,0.40844515428566636,-0.00902351557738995,0.00902351557738995,0.0037541440167933077,0.029032835736870766,0.012251313775777817,-2.053452408290468e-05,-7.708008342888206e-05,0.03654782846570015,0.06285548210144043,-3.7826268672943115,0.9245532155036926,-0.004988459532836619,-3.725096295558368e-15,-3.3241995213016808e-15,0.05314622866742681,0.05558697662522804,0.06838453770509242,0.09257400323237516,0.11695729422451583,0.12782175900821394,0.15920120126870682,0.1688702006705531,0.1757247133419432,0.012797561079864385
high final p-ratio,high_p,56,119,0.9224806201550387,0.4083545764775913,0.40844515428566636,-0.009100360754376197,0.009100360754376197,0.0037863142655430084,0.029278717935085297,0.012356439605355263,-2.115364623023197e-05,-7.805605855537578e-05,0.0368584468960762,0.06339763849973679,-3.832702875137329,0.9288014769554138,-0.005041014674321344,1.574342168006583e-15,7.433945506717096e-15,0.053125729972635406,0.05553439877546399,0.0683817477367879,0.09252269626112808,0.11692723426629702,0.12779673040271924,0.15916374967017413,0.16883532980292631,0.17571023611052974,0.01284734896132391
high final p-ratio,high_p,56,120,0.9302325581395349,0.4083428715628577,0.40844515428566636,-0.009176472675856851,0.009176472675856851,0.0038176820817842133,0.029524998739361763,0.012459728866815567,-2.132076770067215e-05,-7.8525859862566e-05,0.03716803342103958,0.06392695754766464,-3.883340835571289,0.9331127405166626,-0.005093761661159106,-1.6977827041419432e-15,4.196854560966274e-15,0.053105210756546874,0.05548199514399682,0.06837878126347173,0.0924708573273883,0.1168966509163293,0.12777192664519738,0.1591252531436543,0.16880090900234995,0.1756955029522887,0.01289678611947491
high final p-ratio,high_p,56,121,0.937984496124031,0.4083301678099792,0.40844515428566636,-0.009253391178393659,0.009253391178393659,0.0038497793821240505,0.029771311208605766,0.012563607655465603,-2.0907777070533484e-05,-7.930331048555672e-05,0.03747817128896713,0.06446032971143723,-3.9333505630493164,0.9373548626899719,-0.0051466986685100085,-1.6745651069133723e-15,2.3567279059222044e-15,0.05308448404725911,0.055429718405340986,0.0683760427491437,0.09241924564028346,0.11686690296917261,0.1277467426003237,0.1590878359660805,0.1687665074029288,0.17568166987057277,0.012946324343802718
high final p-ratio,high_p,56,122,0.9457364341085271,0.40837185800463627,0.40844515428566636,-0.009329576425424872,0.009329576425424872,0.003882679114972384,0.030017362907528877,0.012668688781559467,-2.1208388716331683e-05,-7.971961167640984e-05,0.037788502871990204,0.06500231474637985,-3.9832589626312256,0.9415875673294067,-0.005199436241372586,8.132372383814608e-15,1.2769405527078134e-14,0.05306368803410053,0.05537773599465189,0.06837335635571311,0.09236770853799621,0.11683704875448951,0.1277213428645164,0.15905113448856809,0.1687323445918819,0.17566733465323803,0.012995620361061215
high final p-ratio,high_p,56,123,0.9534883720930233,0.40835769712690423,0.40844515428566636,-0.00940642160241112,0.00940642160241112,0.003913244498705093,0.030263863503932953,0.012772111222147942,-2.1648489564540796e-05,-8.042348054004833e-05,0.0380982980132103,0.06553162634372711,-4.034280300140381,0.9459113478660583,-0.0052527719241305774,-5.332883741608446e-15,-2.1420390430321113e-15,0.05304263643997568,0.05532473923763845,0.06837051489225884,0.09231528953773539,0.11680573248942623,0.12769650599715723,0.15901301147212865,0.16869715626502604,0.1756525455880294,0.013045775654620395
high final p-ratio,high_p,56,124,0.9612403100775194,0.4084244771224728,0.40844515428566636,-0.009483266779397368,0.009483266779397368,0.003946217179963289,0.030510446056723595,0.012877926230430603,-2.194413355027791e-05,-8.124294254230335e-05,0.03840956836938858,0.06606455892324448,-4.084167003631592,0.9501270055770874,-0.005305827509542064,3.6565770240711436e-15,8.190903735526946e-15,0.05302159828017948,0.05527243151652027,0.06836812230933195,0.09226389995378005,0.11677527104844748,0.12767174856209415,0.15897546465161505,0.1686630856826766,0.17563876991898938,0.013095690792811684
high final p-ratio,high_p,56,125,0.9689922480620154,0.4083537020613874,0.40844515428566636,-0.009559378700878023,0.009559378700878023,0.003977512047794631,0.030756494030356407,0.012979951687157154,-2.2052063286537305e-05,-8.179180440492928e-05,0.03871874511241913,0.06659387052059174,-4.134931564331055,0.9544382691383362,-0.0053596951123878285,-5.22222443067149e-15,-1.2787344841350412e-15,0.05299999228343577,0.055220510691298436,0.06836503514499093,0.0922124627860474,0.11674557786566538,0.12764662149045344,0.1589374435965707,0.16862795654621177,0.17562372469560428,0.013144524453692491
high final p-ratio,high_p,56,126,0.9767441860465116,0.4083989613956782,0.40844515428566636,-0.009635490622358677,0.009635490622358677,0.004009682296544331,0.0310025904327631,0.013085328973829746,-2.199887421738822e-05,-8.264240750577301e-05,0.039029430598020554,0.0671364814043045,-4.185146808624268,0.9586774110794067,-0.0054132163600710695,-3.631349508721827e-16,2.6800036740330805e-15,0.052978535535753137,0.055168550661612754,0.06836252171260085,0.09216140448073683,0.11671568260911136,0.12762132416373784,0.15889993675483835,0.16859345641662715,0.1756092651524327,0.013193971050988094
high final p-ratio,high_p,56,127,0.9844961240310077,0.4084086641431023,0.40844515428566636,-0.009712482450446043,0.009712482450446043,0.004041050112785536,0.03124874457716942,0.013189786113798618,-2.2327112674247473e-05,-8.303081995109096e-05,0.03933962062001228,0.06766535341739655,-4.2356390953063965,0.9629496932029724,-0.005467128167076487,2.5434444512658947e-15,4.4534337724805624e-15,0.052956924985615224,0.05511655439276841,0.06835961892087279,0.09210960936244195,0.11668512714903058,0.12759678650208758,0.15886194512387708,0.16855909129275617,0.17559469671159228,0.013243064528104379
high final p-ratio,high_p,56,128,0.9922480620155039,0.4083725174585873,0.40844515428566636,-0.00978932762743229,0.00978932762743229,0.004072344980616878,0.03149526193737984,0.013293076306581497,-2.2880733013153076e-05,-8.424138650298119e-05,0.03964979201555252,0.0681946724653244,-4.286594867706299,0.9672516584396362,-0.005521723569316608,-7.222827516804174e-16,-1.8075925689350376e-16,0.052934680979600815,0.05506427438694367,0.06835650160357024,0.09205768868057973,0.11665428833715064,0.12757103845176254,0.1588225493123894,0.16852367868552814,0.17558012014590293,0.013292227216626568
high final p-ratio,high_p,56,129,1.0,0.40844515428566636,0.40844515428566636,-0.009866172804418538,0.009866172804418538,0.004104515229366579,0.03174145519733429,0.013398576527833939,-2.242065966129303e-05,-8.441854151897132e-05,0.039960406720638275,0.06872759759426117,-4.336483478546143,0.9714721441268921,-0.005575639109988794,-7.636981672436727e-15,1.8804911971716722e-15,0.05291270185669166,0.05501259001814243,0.06835431686182787,0.09200655691535332,0.11662408689140025,0.12754652484480253,0.15878518113852175,0.16848922340094788,0.17556608271770205,0.01334172684368544
